Site,Lecture_name,Rate,Tag,Language,Level,Teacher,Rate_count,Origin_price,New_price,Url
Inflearn,[2023] 쌩초보도 4시간 안에 마스터하는 자바스크립트 기초,5,"프로그래밍 언어,웹 개발",JavaScript,입문,Code with Dan,10,39600,39600,https://www.inflearn.com/course/%EC%8C%A9%EC%B4%88%EB%B3%B4-4%EC%8B%9C%EA%B0%84-%EB%A7%88%EC%8A%A4%ED%84%B0-%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EA%B8%B0%EC%B4%88
Inflearn,이펙티브 자바 완벽 공략 2부,4.909090909090909,"프로그래밍 언어,교양 · 기타",Java,중급이상,백기선,11,66000,66000,https://www.inflearn.com/course/%EC%9D%B4%ED%8E%99%ED%8B%B0%EB%B8%8C-%EC%9E%90%EB%B0%94-2
Inflearn,파이썬/장고로 웹채팅 서비스 만들기 (Feat. Channels) - 기본편,5,"웹 개발,백엔드","Python,Django,django-channels",중급이상,이진석,3,55000,55000,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9E%A5%EA%B3%A0-%EC%9B%B9%EC%B1%84%ED%8C%85-%EC%B1%84%EB%84%90%EC%8A%A4-%EA%B8%B0%EB%B3%B8
Inflearn,머신러닝/딥러닝 소개 및 학습을 위한 파이썬 속성 과정,5,"인공지능,데이터 사이언스","머신러닝,딥러닝,Python,Numpy,Pandas,Matplotlib",입문,YoungJea Oh,5,11000,11000,https://www.inflearn.com/course/%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%EB%94%A5%EB%9F%AC%EB%8B%9D-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%86%8D%EC%84%B1
Inflearn,외워서 끝내는 네트워크 핵심이론 - 기초,4.967032967032967,"네트워크,교양 · 기타,웹 개발","네트워크,프로토콜",입문,널널한 개발자,91,77000,77000,https://www.inflearn.com/course/%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%ED%95%B5%EC%8B%AC%EC%9D%B4%EB%A1%A0-%EA%B8%B0%EC%B4%88
Inflearn,밑바닥부터 시작하는 왕초보 유니티 2D 게임 제작,0,"게임 프로그래밍,게임 개발","Unity,C#",초급,게임 트레이너,0,39600,39600,https://www.inflearn.com/course/%EC%99%95%EC%B4%88%EB%B3%B4-%EC%9C%A0%EB%8B%88%ED%8B%B0-2d-%EA%B2%8C%EC%9E%84-%EC%A0%9C%EC%9E%91
Inflearn,[입문자를 위한 UE5] Part3. 언리얼 엔진 3D 게임 개발 입문,5,"게임 프로그래밍,게임 개발","Unreal Engine,UE Blueprint",초급,Rookiss,16,55000,55000,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC5-%EA%B0%9C%EB%B0%9C%EC%9D%98%EC%A0%95%EC%84%9D-3
Inflearn,GraphQL 완전정복 (가상의 키오스크를 구현하며 배우는 풀스택 과정),4.75,"데이터베이스,풀스택,백엔드,프론트엔드,웹 개발","GraphQL,Svelte,MongoDB,Apollo",초급,Hollo Coding(홀로코딩),4,55000,55000,https://www.inflearn.com/course/graphql-%EC%99%84%EC%A0%84%EC%A0%95%EB%B3%B5
Inflearn,입문자를 위한 게임 프로그래머 개론,4.909090909090909,"취업 · 이직,게임 개발,기타,기타","게임개론,직무분석",입문,Rookiss,22,11000,11000,https://www.inflearn.com/course/%EC%9E%85%EB%AC%B8%EC%9E%90-%EA%B2%8C%EC%9E%84-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8-%EA%B0%9C%EB%A1%A0
Inflearn,Flutter 앱 개발 기초,5,모바일 앱 개발,Flutter,입문,DevStory,36,64900,64900,https://www.inflearn.com/course/%ED%94%8C%EB%9F%AC%ED%84%B0-%EC%95%B1%EA%B0%9C%EB%B0%9C-%EC%99%84%EC%84%B1
Inflearn,Three.js 3D 인터랙티브 바로 시작하기,4.5,"프론트엔드,웹 개발,웹 퍼블리싱","인터랙티브 웹,Three.js",초급,코딩일레븐,14,110000,110000,https://www.inflearn.com/course/threejs-3d-%EC%9D%B8%ED%84%B0%EB%9E%99%ED%8B%B0%EB%B8%8C
Inflearn,스프링 DB 1편 - 데이터 접근 핵심 원리,4.990123456790124,"백엔드,웹 개발",Spring,초급,김영한,405,77000,77000,https://www.inflearn.com/course/%EC%8A%A4%ED%94%84%EB%A7%81-db-1
Inflearn,장고 설계철학으로 시작하는 파이썬 장고 입문,4.777777777777778,"백엔드,웹 개발","Django,Python",초급,이진석,36,33000,33000,https://www.inflearn.com/course/%EC%9E%A5%EA%B3%A0-%EC%84%A4%EA%B3%84%EC%B2%A0%ED%95%99-%EC%9E%85%EB%AC%B8
Inflearn,데이터 분석 SQL Fundamentals,4.915254237288136,"데이터 분석,데이터 사이언스,데이터베이스","SQL,PostgreSQL,DBMS/RDBMS",초급,권 철민,59,55000,55000,https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D-sql-%ED%8E%80%EB%8D%94%EB%A9%98%ED%83%88
Inflearn,따라하면서 배우는 고박사의 유니티 하이퍼캐주얼게임 시리즈 02,5,"게임 프로그래밍,게임 개발","C#,Unity",초급,고박사,11,33000,33000,https://www.inflearn.com/course/%EA%B3%A0%EB%B0%95%EC%82%AC-%ED%95%98%EC%9D%B4%ED%8D%BC%EC%BA%90%EC%A5%AC%EC%96%BC-2
Inflearn,비전공 기획자 및 관리자를 위한 IT 필수 지식,4.866666666666666,"기획 · 전략 · PM,기타,교양 · 기타",커뮤니케이션,입문,불꽃남자25,45,93500,93500,https://www.inflearn.com/course/%EB%B9%84%EC%A0%84%EA%B3%B5-%EA%B8%B0%ED%9A%8D%EC%9E%90-%ED%95%84%EC%88%98-%EC%A7%80%EC%8B%9D
Inflearn,그림으로 쉽게 배우는 운영체제,4.950617283950617,"시스템,교양 · 기타",운영체제,초급,감자,81,77000,77000,https://www.inflearn.com/course/%EB%B9%84%EC%A0%84%EA%B3%B5%EC%9E%90-%EC%9A%B4%EC%98%81%EC%B2%B4%EC%A0%9C
Inflearn,오늘부터 개발자 - 개발자를 준비하기 전 꼭 알아야 할 것,4.8,"취업 · 이직,교양 · 기타","면접,포트폴리오",입문,김병욱,20,44000,44000,https://www.inflearn.com/course/%EC%98%A4%EB%8A%98%EB%B6%80%ED%84%B0-%EB%82%98%EB%8F%84-%EA%B0%9C%EB%B0%9C%EC%9E%90
Inflearn,하루만에 Cypress로 작성하는 자바스크립트 E2E 테스트 코드,4.913043478260869,"웹 개발,프론트엔드",Cypress,초급,메이커준,46,11000,11000,https://www.inflearn.com/course/%EC%8B%B8%EC%9D%B4%ED%94%84%EB%A0%88%EC%8A%A4-%ED%85%8C%EC%8A%A4%ED%8A%B8
Inflearn,중상급 퍼블리싱을 위한 CSS3의 모든 것,4.933333333333334,"웹 개발,웹 퍼블리싱,프론트엔드",HTML/CSS,초급,코딩웍스(Coding Works),15,49500,49500,https://www.inflearn.com/course/%EC%A4%91%EC%83%81%EA%B8%89-%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%8B%B1-css3-%EC%BD%94%EB%94%A9%EC%9B%8D%EC%8A%A4
Inflearn,스프링 배치 - Spring Boot 기반으로 개발하는 Spring Batch,4.813559322033898,"백엔드,웹 개발","Spring Batch,Spring Boot",초급,정수원,59,99000,99000,https://www.inflearn.com/course/%EC%8A%A4%ED%94%84%EB%A7%81-%EB%B0%B0%EC%B9%98
Inflearn,[초중급편] 안드로이드 데이팅 앱 만들기(Android Kotlin),4.9,모바일 앱 개발,"Android,Kotlin,Firebase",초급,개복치개발자,20,49500,49500,https://www.inflearn.com/course/%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EC%BD%94%ED%8B%80%EB%A6%B0-%EB%8D%B0%EC%9D%B4%ED%8C%85%EC%95%B1
Inflearn,그림으로 배우는 쿠버네티스(v1.22-v1.24),4.913793103448276,"데브옵스 · 인프라,클라우드,백엔드","Kubernetes,Docker",중급이상,조훈(Hoon Jo),58,148500,148500,https://www.inflearn.com/course/%EA%B7%B8%EB%A6%BC%EC%9C%BC%EB%A1%9C-%EB%B0%B0%EC%9A%B0%EB%8A%94-%EC%BF%A0%EB%B2%84%EB%84%A4%ED%8B%B0%EC%8A%A4
Inflearn,만들고 비교하며 학습하는 리액트 (React),4.7894736842105265,"프론트엔드,웹 개발","React,MVC",초급,김정환,76,55000,55000,https://www.inflearn.com/course/%EB%A7%8C%EB%93%A4%EB%A9%B4%EC%84%9C-%ED%95%99%EC%8A%B5%ED%95%98%EB%8A%94-%EB%A6%AC%EC%95%A1%ED%8A%B8
Inflearn,딥러닝 CNN 완벽 가이드 - Fundamental 편,4.9411764705882355,"인공지능,데이터 사이언스","딥러닝,CNN,Tensorflow,Keras,Kaggle,머신러닝",초급,권 철민,85,110000,110000,https://www.inflearn.com/course/%EB%94%A5%EB%9F%AC%EB%8B%9D-cnn-%EC%99%84%EB%B2%BD-%EA%B8%B0%EC%B4%88
Inflearn,Slack 클론 코딩[실시간 채팅 with React],4.8493150684931505,"프론트엔드,웹 개발","클론코딩,React,TypeScript,Webpack,Babel,Socket.io",중급이상,조현영,73,39600,39600,https://www.inflearn.com/course/%ED%81%B4%EB%A1%A0%EC%BD%94%EB%94%A9-%EC%8B%A4%EC%8B%9C%EA%B0%84%EC%B1%84%ED%8C%85
Inflearn,"팀 개발을 위한 Git, GitHub 입문",4.877862595419847,개발 도구,"Git,Github,버전관리시스템",입문,진유림,262,29700,29700,https://www.inflearn.com/course/%ED%8C%80%EA%B0%9C%EB%B0%9C-%EA%B9%83-%EA%B9%83%ED%97%88%EB%B8%8C
Inflearn,10주완성 C++ 코딩테스트 | 알고리즘 코딩테스트,4.726495726495727,"알고리즘 · 자료구조,프로그래밍 언어","코딩 테스트,C++",초급,큰돌,117,165000,165000,https://www.inflearn.com/course/10%EC%A3%BC%EC%99%84%EC%84%B1-%EC%BD%94%EB%94%A9%ED%85%8C%EC%8A%A4%ED%8A%B8-%ED%81%B0%EB%8F%8C
Inflearn,자바스크립트 알고리즘 문제풀이 입문(코딩테스트 대비),4.823529411764706,"알고리즘 · 자료구조,프로그래밍 언어","JavaScript,코딩 테스트",입문,김태원,153,66000,66000,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98-%EB%AC%B8%EC%A0%9C%ED%92%80%EC%9D%B4
Inflearn,비전공자를 위한 개발자 취업 올인원 가이드 [통합편],4.931034482758621,"취업 · 이직,교양 · 기타","면접,포트폴리오",입문,한정수,145,165000,165000,https://www.inflearn.com/course/%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%B7%A8%EC%97%85-%ED%86%B5%ED%95%A9%ED%8E%B8
Inflearn,Confluence를 활용해서 효과적으로 지식 관리와 프로젝트 협업하기,4.685714285714286,"기획 · 전략 · PM,개발 도구","Confluence,프로젝트 관리,업무 생산성,협업 툴",입문,lesstif,35,88000,88000,https://www.inflearn.com/course/%EC%BB%A8%ED%94%8C%EB%A3%A8%EC%96%B8%EC%8A%A4-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-%ED%98%91%EC%97%85
Inflearn,"더 개발자, 인터뷰 가이드",4.9,"취업 · 이직,교양 · 기타","면접,코딩 테스트",초급,백기선,20,220000,220000,https://www.inflearn.com/course/%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%9D%B8%ED%84%B0%EB%B7%B0
Inflearn,Svelte.js SPA 영화 검색 프로젝트,4.964285714285714,"프론트엔드,웹 개발","Svelte,SPA",중급이상,HEROPY,28,11000,11000,https://www.inflearn.com/course/%EC%8A%A4%EB%B2%A8%ED%8A%B8-%EC%8B%A4%EC%8A%B5-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8
Inflearn,[Pytorch] 실전 인공지능으로 이어지는 파이토치 딥러닝,4.518518518518518,"인공지능,데이터 사이언스","딥러닝,Python,PyTorch,인공신경망,머신러닝",초급,딥러닝호형,54,73700,73700,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%ED%86%A0%EC%B9%98-%EB%94%A5%EB%9F%AC%EB%8B%9D
Inflearn,비전공자를 위한 진짜 입문 올인원 개발 부트캠프,4.7984496124031,"풀스택,웹 개발,취업 · 이직,프론트엔드","JavaScript,React,Node.js,Express,React Native,머신러닝,HTML/CSS,Tensorflow",입문,그랩,129,143000,143000,https://www.inflearn.com/course/%EC%98%AC%EC%9D%B8%EC%9B%90-%EA%B0%9C%EB%B0%9C%ED%81%B4%EB%9E%98%EC%8A%A4
Inflearn,[C++과 언리얼로 만드는 MMORPG 게임 개발 시리즈] Part1: C++ 프로그래밍 입문,4.994318181818182,"게임 프로그래밍,게임 개발,프로그래밍 언어",C++,입문,Rookiss,176,110000,110000,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-3d-mmorpg-1
Inflearn,스프링 핵심 원리 - 기본편,4.977264777894368,"백엔드,웹 개발","Spring,객체지향",초급,김영한,2859,88000,88000,https://www.inflearn.com/course/%EC%8A%A4%ED%94%84%EB%A7%81-%ED%95%B5%EC%8B%AC-%EC%9B%90%EB%A6%AC-%EA%B8%B0%EB%B3%B8%ED%8E%B8
Inflearn,캐글 Advanced 머신러닝 실전 박치기,4.875,"인공지능,데이터 사이언스,데이터 분석","머신러닝,Kaggle",중급이상,권 철민,64,66000,66000,https://www.inflearn.com/course/%EC%BA%90%EA%B8%80-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%EC%8B%A4%EC%A0%84
Inflearn,스스로 구축하는 AWS 클라우드 인프라 - 기본편,4.773049645390071,"데브옵스 · 인프라,클라우드,백엔드","AWS,서버리스",초급,노마드 콘텐츠 랩,141,44000,44000,https://www.inflearn.com/course/aws-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EC%9D%B8%ED%94%84%EB%9D%BC-%EA%B8%B0%EB%B3%B8
Inflearn,유니티 머신러닝 에이전트 완전정복 (기초편),4.181818181818182,"인공지능,데이터 사이언스","강화학습,머신러닝,Unity,Unity ML-Agents",초급,민규식,11,66000,66000,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8-%EA%B8%B0%EC%B4%88
Inflearn,배워서 바로 쓰는 SQL 쿼리,4.861788617886178,"데이터 분석,데이터베이스,데이터 사이언스",SQL,입문,Joe,123,59400,59400,https://www.inflearn.com/course/%EC%8B%A4%EB%AC%B4-sql
Inflearn,눈떠보니 코딩테스트 전날,4.579710144927536,"알고리즘 · 자료구조,프로그래밍 언어",코딩 테스트,초급,제주코딩베이스캠프,69,44000,44000,https://www.inflearn.com/course/%EC%BD%94%EB%94%A9-%ED%85%8C%EC%8A%A4%ED%8A%B8-%EC%A0%84%EB%82%A0
Inflearn,"따라하며 배우는 노드, 리액트 시리즈 - 쇼핑몰 사이트 만들기[전체 리뉴얼]",4.794326241134752,"풀스택,웹 개발","React,Redux,Node.js,웹앱,MongoDB",중급이상,John Ahn,141,33000,33000,https://www.inflearn.com/course/%EB%94%B0%EB%9D%BC%ED%95%98%EB%A9%B0-%EB%B0%B0%EC%9A%B0%EB%8A%94-%EB%85%B8%EB%93%9C-%EB%A6%AC%EC%95%A1%ED%8A%B8-%EC%87%BC%ED%95%91%EB%AA%B0
Inflearn,"더 자바, 코드를 조작하는 다양한 방법",4.893772893772894,"프로그래밍 언어,백엔드","Java,Spring,JPA",초급,백기선,273,49500,49500,https://www.inflearn.com/course/the-java-code-manipulation
Inflearn,파이썬입문과 크롤링기초 부트캠프 [쉽게! 견고한 자료까지!] (2023년까지 6차 업데이트),4.909090909090909,"데이터 분석,데이터 수집 · 처리,프로그래밍 언어","Python,웹 크롤링",입문,잔재미코딩,484,71500,71500,https://www.inflearn.com/course/python-crawling-basic
Inflearn,"Flutter 입문 - 안드로이드, iOS 개발을 한 번에 (with Firebase)",4.576470588235294,모바일 앱 개발,"Flutter,iOS,Android",입문,오준석,170,66000,66000,https://www.inflearn.com/course/flutter-%EC%9E%85%EB%AC%B8
Inflearn,스프링 프레임워크 핵심 기술,4.761780104712042,"백엔드,웹 개발","Java,Spring",중급이상,백기선,382,55000,55000,https://www.inflearn.com/course/spring-framework_core
Inflearn,실전 프로젝트로 배우는 데이터 앱 만들기 with Python & Streamlit,0,"데이터 분석,웹 개발,데이터 사이언스","Python,streamlit",초급,루비네 코딩,0,55000,55000,https://www.inflearn.com/course/%EC%8B%A4%EC%A0%84-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%95%B1-python-streamlit
Inflearn,GameFi - 블록체인 Web3 게임 만들기,0,"블록체인,게임 개발,프론트엔드,백엔드","블록체인,NFT,DApp,web3,phaser",중급이상,SEJONG IT EDU,0,99000,99000,https://www.inflearn.com/course/%EB%B8%94%EB%A1%9D%EC%B2%B4%EC%9D%B8-web3-%EA%B2%8C%EC%9E%84
Inflearn,카프카 완벽 가이드 - ksqlDB 1부,5,"데이터 수집 · 처리,데브옵스 · 인프라,데이터 사이언스,백엔드","Kafka,ksqldb,데이터 엔지니어링",중급이상,권 철민,1,66000,66000,https://www.inflearn.com/course/%EC%B9%B4%ED%94%84%EC%B9%B4-%EC%99%84%EB%B2%BD%EA%B0%80%EC%9D%B4%EB%93%9C-ksqldb1
Inflearn,자바 기초부터 마스터하기 with 은종쌤 (Do it 자바 프로그래밍 입문) - Part 1(기초편),5,프로그래밍 언어,"Java,객체지향",입문,박은종,9,33000,33000,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94-%EA%B8%B0%EC%B4%88-%EB%A7%88%EC%8A%A4%ED%84%B0-1
Inflearn,실습으로 끝장내는 파이썬 웹 크롤링과 웹 페이지 자동화,5,"업무 자동화,교양 · 기타","웹 크롤링,Beautifulsoup,Selenium,Python",초급,김플,28,44000,44000,https://www.inflearn.com/course/%EC%8B%A4%EC%8A%B5-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9B%B9%ED%81%AC%EB%A1%A4%EB%A7%81-%EC%9B%B9%ED%8E%98%EC%9D%B4%EC%A7%80-%EC%9E%90%EB%8F%99%ED%99%94
Inflearn,"실무에서 사용하는 클라우드 프로그래밍 (AWS, Python, Terraform, 보안)",5,"보안,데브옵스 · 인프라","Python,Terraform,AWS,devsecops",초급,천강민,7,66000,66000,https://www.inflearn.com/course/%EC%8B%A4%EB%AC%B4-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EB%B3%B4%EC%95%88-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
Inflearn,"자바와 스프링 부트로 생애 최초 서버 만들기, 누구나 쉽게 개발부터 배포까지! [서버 개발 올인원 패키지]",4.947368421052632,"백엔드,웹 개발","Java,Spring Boot,Spring,JPA,AWS,MySQL",초급,최태현,19,132000,132000,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94-%EC%8A%A4%ED%94%84%EB%A7%81%EB%B6%80%ED%8A%B8-%EC%84%9C%EB%B2%84%EA%B0%9C%EB%B0%9C-%EC%98%AC%EC%9D%B8%EC%9B%90
Inflearn,독하게 되새기는 C 프로그래밍,5,"프로그래밍 언어,시스템,기타","C,kernel,secure-coding",중급이상,널널한 개발자,16,110000,110000,https://www.inflearn.com/course/%EB%8F%85%ED%95%98%EA%B2%8C-%EB%90%98%EC%83%88%EA%B8%B0%EB%8A%94-c%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
Inflearn,[웹 개발 풀스택 코스] 바닐라 자바스크립트,0,"웹 개발,프론트엔드","JavaScript,vanilla-javascript",초급,개발자의 품격,0,264000,264000,https://www.inflearn.com/course/%EC%9B%B9%EA%B0%9C%EB%B0%9C-%ED%92%80%EC%8A%A4%ED%83%9D-%EB%B0%94%EB%8B%90%EB%9D%BC-%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8
Inflearn,[웹 개발 풀스택 코스] HTML&CSS 기초,5,"웹 개발,프론트엔드,웹 퍼블리싱",HTML/CSS,입문,개발자의 품격,5,0,0,https://www.inflearn.com/course/%EC%9B%B9%EA%B0%9C%EB%B0%9C-%ED%92%80%EC%8A%A4%ED%83%9D-html-css-%EA%B8%B0%EC%B4%88
Inflearn,웹플로우(Webflow) 시작하기 - 코딩 없이 자유도 높은 프로토타입 만들기,5,"웹 개발,기획 · 전략 · PM","Webflow,No-code,프로토타이핑",초급,일잘러 장피엠,1,78100,78100,https://www.inflearn.com/course/%EC%9B%B9%ED%94%8C%EB%A1%9C%EC%9A%B0-%EB%85%B8%EC%BD%94%EB%93%9C-%ED%94%84%EB%A1%9C%ED%86%A0%ED%83%80%EC%9D%B4%ED%95%91
Inflearn,아키텍처 패턴 with iOS - GUI Architecture Patterns(이론),4.888888888888889,"모바일 앱 개발,교양 · 기타","아키텍처,MVC,MVVM,mvp,iOS",중급이상,배언수,9,99000,99000,https://www.inflearn.com/course/ios-%EC%95%84%ED%82%A4%ED%85%8D%EC%B2%98%ED%8C%A8%ED%84%B4-%EC%9D%B4%EB%A1%A0
Inflearn,카프카 완벽 가이드 - 커넥트(Connect) 편,5,"데이터 수집 · 처리,데브옵스 · 인프라,데이터 사이언스,백엔드","Kafka,데이터 엔지니어링",중급이상,권 철민,4,99000,99000,https://www.inflearn.com/course/%EC%B9%B4%ED%94%84%EC%B9%B4-%EC%99%84%EB%B2%BD%EA%B0%80%EC%9D%B4%EB%93%9C-%EC%BB%A4%EB%84%A5%ED%8A%B8
Inflearn,백엔드 개발자 취업 토탈 가이드 (back-end. 멘토링 경험기반),5,"취업 · 이직,백엔드","포트폴리오,기술면접,이력서",입문,incu,24,31900,31900,https://www.inflearn.com/course/%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%B7%A8%EC%97%85-%EA%B0%80%EC%9D%B4%EB%93%9C
Inflearn,타입스크립트의 모든 것,5,"프로그래밍 언어,웹 개발","TypeScript,NestJS,Deno",초급,yongsoocho,9,29700,29700,https://www.inflearn.com/course/%ED%83%80%EC%9E%85%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EA%B8%B0%EC%B4%88%EB%B6%80%ED%84%B0-%EC%9D%91%EC%9A%A9%EA%B9%8C%EC%A7%80
Inflearn,성공적인 진짜 iOS 개발자 되기 [기초부터 실무까지],4.833333333333333,모바일 앱 개발,"iOS,Swift,동시성",입문,iOS Developer,6,220000,220000,https://www.inflearn.com/course/%EC%84%B1%EA%B3%B5-ios-%EA%B0%9C%EB%B0%9C-%EA%B8%B0%EC%B4%88-%EC%8B%A4%EB%AC%B4
Inflearn,퀘이사(Quasar) 완벽 마스터: Vue 프론트 웹을 빠르게 만들고 싶다면! (Based Vue3),5,"프론트엔드,웹 개발","Quasar,Vue.js",초급,짐코딩 GYM CODING,19,88000,88000,https://www.inflearn.com/course/%ED%80%98%EC%9D%B4%EC%82%AC-%EB%A7%88%EC%8A%A4%ED%84%B0-vue-%EC%9B%B9
Inflearn,제대로 파는 자바스크립트(JavaScript) - by 얄코,4.954545454545454,"프론트엔드,웹 개발",JavaScript,초급,얄팍한 코딩사전,22,55000,55000,https://www.inflearn.com/course/%EC%A0%9C%EB%8C%80%EB%A1%9C-%ED%8C%8C%EB%8A%94-%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8
Inflearn,즐거운 자바,5,"프로그래밍 언어,백엔드",Java,입문,부부 개발단 토토(김성박),23,0,0,https://www.inflearn.com/course/%EC%A6%90%EA%B1%B0%EC%9A%B4-%EC%9E%90%EB%B0%94
Inflearn,스프링 프레임워크는 내 손에 [스프2탄],5,"백엔드,웹 개발","Spring,MVC,JPA,Spring Security,jQuery",중급이상,박매일,10,49500,49500,https://www.inflearn.com/course/%EC%8A%A4%ED%94%84-spring-2
Inflearn,외워서 끝내는 네트워크 핵심이론 - 응용,4.9523809523809526,"네트워크,교양 · 기타,보안",네트워크,중급이상,널널한 개발자,21,66000,66000,https://www.inflearn.com/course/%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%ED%95%B5%EC%8B%AC%EC%9D%B4%EB%A1%A0-%EC%9D%91%EC%9A%A9
Inflearn,은종쌤과 자바로 디자인 패턴 쉽게 시작하기,4.75,"교양 · 기타,프로그래밍 언어","디자인 패턴,리팩토링,객체지향",초급,박은종,4,77000,77000,https://www.inflearn.com/course/%EC%9D%80%EC%A2%85%EC%8C%A4-%EC%9E%90%EB%B0%94-%EB%94%94%EC%9E%90%EC%9D%B8%ED%8C%A8%ED%84%B4
Inflearn,스프링 시큐리티 OAuth2 - Spring Boot 기반으로 개발하는 Spring Security OAuth2,5,"백엔드,웹 개발,보안","Java,Spring,Spring Boot,OAuth",중급이상,정수원,20,121000,121000,https://www.inflearn.com/course/%EC%A0%95%EC%88%98%EC%9B%90-%EC%8A%A4%ED%94%84%EB%A7%81-%EC%8B%9C%ED%81%90%EB%A6%AC%ED%8B%B0
Inflearn,Jenkins를 이용한 CI/CD Pipeline 구축,4.659090909090909,"데브옵스 · 인프라,백엔드,클라우드","Jenkins,CI/CD,Ansible,Kubernetes,SonarQube",초급,Dowon Lee,44,88000,88000,https://www.inflearn.com/course/%EC%A0%A0%ED%82%A8%EC%8A%A4-ci-cd-%ED%8C%8C%EC%9D%B4%ED%94%84%EB%9D%BC%EC%9D%B8
Inflearn,리액트 : 프론트엔드 개발자로 가는 마지막 단계,4.666666666666667,"프론트엔드,웹 개발","React,Redux,Web API",초급,코딩알려주는누나,3,156200,156200,https://www.inflearn.com/course/%EB%A6%AC%EC%95%A1%ED%8A%B8-%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EB%A7%88%EC%A7%80%EB%A7%89
Inflearn,지금 바로 React 시작하기,4.153846153846154,"프론트엔드,웹 개발","React,Redux",초급,The Oreum,13,110000,110000,https://www.inflearn.com/course/%EC%A7%80%EA%B8%88%EB%B0%94%EB%A1%9C-react
Inflearn,"[개념은 호옹~, 실습 빡] 스프링 부트, 입문!",4.913043478260869,"백엔드,웹 개발",Spring Boot,초급,홍팍,23,77000,77000,https://www.inflearn.com/course/%EA%B0%9C%EB%85%90%EC%8B%A4%EC%8A%B5-%EC%8A%A4%ED%94%84%EB%A7%81%EB%B6%80%ED%8A%B8-%EC%9E%85%EB%AC%B8
Inflearn,다양한 사례로 익히는 SQL 데이터 분석,4.933333333333334,"데이터 분석,데이터베이스","SQL,PostgreSQL,DBMS/RDBMS,퍼포먼스 마케팅,데이터 엔지니어링",중급이상,권 철민,15,88000,88000,https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D-sql-%EC%82%AC%EB%A1%80%EC%A4%91%EC%8B%AC
